Sample;X_train_1;X_train_2;y_train
8418;2.188697226;1;0
8419;1.510828724;0;0
8420;1.510828724;1;0
8421;0.64264676;0;0
8422;0.64264676;1;0
8423;0.667548948;0;0
8424;0.667548948;1;0
8425;0.181453452;0;0
8426;0.181453452;1;0
8427;0.689987165;0;0
8428;0.689987165;1;0
8429;2.102921709;0;0
8430;2.102921709;1;0
8431;2.22447151;0;0
8432;2.22447151;1;0
8433;1.776043388;0;0
8434;1.776043388;1;0
8435;1.017296393;0;0
8436;1.017296393;1;0
8437;0.407529548;0;0
8438;0.407529548;1;0
8439;0.001239451;0;0
8440;0.001239451;1;0
8441;1.573322652;0;0
8442;1.573322652;1;0
8443;0.555376442;0;0
8444;0.555376442;1;0
8445;1.042142586;0;0
8446;1.042142586;1;0
8447;1.013433813;0;0
8448;1.013433813;1;0
8449;0.351116542;0;0
8450;0.351116542;1;0
8451;1.710814639;0;0
8452;1.710814639;1;0
8453;2.374650134;0;0
8454;2.374650134;1;0
8455;1.526263381;0;0
8456;1.526263381;1;0
8457;1.494585764;0;0
8458;1.494585764;1;0
8459;0.242300515;0;0
8460;0.242300515;1;0
8461;0.00615649;0;0
8462;0.00615649;1;0
8463;0.901238683;0;0
8464;0.901238683;1;0
8465;0.430025489;0;0
8466;0.430025489;1;0
8467;1.206817455;0;0
8468;1.206817455;1;0
8469;0.148645295;0;0
8470;0.148645295;1;0
8471;0.169992628;0;0
8472;0.169992628;1;0
8473;1.029772823;0;0
8474;1.029772823;1;0
8475;2.20506243;0;0
8476;2.20506243;1;0
8477;2.355276291;0;0
8478;2.355276291;1;0
8479;0.248883976;0;0
8480;0.248883976;1;0
8481;1.512370854;0;0
8482;1.512370854;1;0
8483;1.704616221;0;0
8484;1.704616221;1;0
8485;1.990252135;0;0
8486;1.990252135;1;0
8487;0.793133155;0;0
8488;0.793133155;1;0
8489;1.637723673;0;0
8490;1.637723673;1;0
8491;0.857965035;0;0
8492;0.857965035;1;0
8493;1.556418176;0;0
8494;1.556418176;1;0
8495;0.754518654;0;0
8496;0.754518654;1;0
8497;0.33794638;0;0
8498;0.33794638;1;0
8499;1.941483296;0;0
8500;1.941483296;1;0
8501;0.792136067;0;0
8502;0.792136067;1;0
8503;1.928499207;0;0
8504;1.928499207;1;0
8505;0.747594554;0;0
8506;0.747594554;1;0
8507;2.291578492;0;0
8508;2.291578492;1;0
8509;1.786469448;0;0
8510;1.786469448;1;0
8511;0.059415497;0;0
8512;0.059415497;1;0
8513;1.697792718;0;0
8514;1.697792718;1;0
8515;1.875544947;0;0
8516;1.875544947;1;0
8517;1.112479401;0;0
8518;1.112479401;1;0
8519;2.243754775;0;0
8520;2.243754775;1;0
8521;1.768757699;0;0
8522;1.768757699;1;0
8523;2.165553302;0;0
8524;2.165553302;1;0
8525;0.388557813;0;0
8526;0.388557813;1;0
8527;0.674609124;0;0
8528;0.674609124;1;0
8529;2.12144489;0;0
8530;2.12144489;1;0
8531;1.089094579;0;0
8532;1.089094579;1;0
8533;0.092370592;0;0
8534;0.092370592;1;0
8535;1.84072772;0;0
8536;1.84072772;1;0
8537;0.251896582;0;0
8538;0.251896582;1;0
8539;1.748386346;0;0
8540;1.748386346;1;0
8541;0.201266768;0;0
8542;0.201266768;1;0
8543;2.148502189;0;0
8544;2.148502189;1;0
8545;1.681299177;0;0
8546;1.681299177;1;0
8547;0.619671806;0;0
8548;0.619671806;1;0
8549;1.400699718;0;0
8550;1.400699718;1;0
8551;1.262891718;0;0
8552;1.262891718;1;0
8553;2.395050721;0;0
8554;2.395050721;1;0
8555;1.451323231;0;0
8556;1.451323231;1;0
8557;0.7026001;0;0
8558;0.7026001;1;0
8559;0.277406644;0;0
8560;0.277406644;1;0
8561;1.036909029;0;0
8562;1.036909029;1;0
8563;0.679632548;0;0
8564;0.679632548;1;0
8565;0.460578456;0;0
8566;0.460578456;1;0
8567;0.411186143;0;0
8568;0.411186143;1;0
8569;1.412261006;0;0
8570;1.412261006;1;0
8571;1.439595754;0;0
8572;1.439595754;1;0
8573;2.464523588;0;0
8574;2.464523588;1;0
8575;2.44690882;0;0
8576;2.44690882;1;0
8577;2.004346649;0;0
8578;2.004346649;1;0
8579;2.360040341;0;0
8580;2.360040341;1;0
8581;1.786368585;0;0
8582;1.786368585;1;0
8583;1.34821869;0;0
8584;1.34821869;1;0
8585;2.401808562;0;0
8586;2.401808562;1;0
8587;1.55953152;0;0
8588;1.55953152;1;0
8589;1.082479695;0;0
8590;1.082479695;1;0
8591;1.970429621;0;0
8592;1.970429621;1;0
8593;1.149034008;0;0
8594;1.149034008;1;0
8595;1.667644623;0;0
8596;1.667644623;1;0
8597;1.525509548;0;0
8598;1.525509548;1;0
8599;0.259368806;0;0
8600;0.259368806;1;0
8601;2.26349374;0;0
8602;2.26349374;1;0
8603;1.980138431;0;0
8604;1.980138431;1;0
8605;0.78515445;0;0
8606;0.78515445;1;0
8607;2.185218901;0;0
8608;2.185218901;1;0
8609;0.916383132;0;0
8610;0.916383132;1;0
8611;1.703016119;0;0
8612;1.703016119;1;0
8613;1.019691681;0;0
8614;1.019691681;1;0
8615;2.272943066;0;0
8616;2.272943066;1;0
8617;0.192047122;0;0
8618;0.192047122;1;0
8619;1.533628132;0;0
8620;1.533628132;1;0
8621;2.461279963;0;0
8622;2.461279963;1;0
8623;0.85314024;0;0
8624;0.85314024;1;0
8625;1.971972176;0;0
8626;1.971972176;1;0
8627;1.738047496;0;0
8628;1.738047496;1;0
8629;0.696884116;0;0
8630;0.696884116;1;0
8631;0.265261731;0;0
8632;0.265261731;1;0
8633;0.376475115;0;0
8634;0.376475115;1;0
8635;2.314507317;0;0
8636;2.314507317;1;0
8637;0.310149903;0;0
8638;0.310149903;1;0
8639;2.196296354;0;0
8640;2.196296354;1;0
8641;1.877908439;0;0
8642;1.877908439;1;0
8643;1.360379804;0;0
8644;1.360379804;1;0
8645;0.319748936;0;0
8646;0.319748936;1;0
8647;0.981991483;0;0
8648;0.981991483;1;0
8649;0.873014842;0;0
8650;0.873014842;1;0
8651;2.449440543;0;0
8652;2.449440543;1;0
8653;1.216771025;0;0
8654;1.216771025;1;0
8655;1.657934664;0;0
8656;1.657934664;1;0
8657;2.316423651;0;0
8658;2.316423651;1;0
8659;0.474632283;0;0
8660;0.474632283;1;0
8661;2.114057784;0;0
8662;2.114057784;1;0
8663;2.389074405;0;0
8664;2.389074405;1;0
8665;1.474255008;0;0
8666;1.474255008;1;0
8667;0.915969199;0;0
8668;0.915969199;1;0
8669;2.123940672;0;0
8670;2.123940672;1;0
8671;0.576477155;0;0
8672;0.576477155;1;0
8673;1.649792036;0;0
8674;1.649792036;1;0
8675;2.053709467;0;0
8676;2.053709467;1;0
8677;2.110903247;0;0
8678;2.110903247;1;0
8679;0.315499824;0;0
8680;0.315499824;1;0
8681;2.308188812;0;0
8682;2.308188812;1;0
8683;2.279544616;0;0
8684;2.279544616;1;0
8685;2.495997978;0;0
8686;2.495997978;1;0
8687;1.239390816;0;0
8688;1.239390816;1;0
8689;0.130648319;0;0
8690;0.130648319;1;0
8691;2.414404715;0;0
8692;2.414404715;1;0
8693;1.666705447;0;0
8694;1.666705447;1;0
8695;1.463157115;0;0
8696;1.463157115;1;0
8697;0.852920515;0;0
8698;0.852920515;1;0
8699;1.293316693;0;0
8700;1.293316693;1;0
8701;0.1983923;0;0
8702;0.1983923;1;0
8703;0.51892018;0;0
8704;0.51892018;1;0
8705;1.791346248;0;0
8706;1.791346248;1;0
8707;2.490418378;0;0
8708;2.490418378;1;0
8709;0.775809171;0;0
8710;0.775809171;1;0
8711;0.537950795;0;0
8712;0.537950795;1;0
8713;0.127190495;0;0
8714;0.127190495;1;0
8715;0.980808669;0;0
8716;0.980808669;1;0
8717;2.400181956;0;0
8718;2.400181956;1;0
8719;0.147938781;0;0
8720;0.147938781;1;0
8721;0.560328842;0;0
8722;0.560328842;1;0
8723;0.912657429;0;0
8724;0.912657429;1;0
8725;0.219732004;0;0
8726;0.219732004;1;0
8727;1.319843535;0;0
8728;1.319843535;1;0
8729;1.322269219;0;0
8730;1.322269219;1;0
8731;2.051412576;0;0
8732;2.051412576;1;0
8733;2.074908421;0;0
8734;2.074908421;1;0
8735;1.260769449;0;0
8736;1.260769449;1;0
8737;0.645112854;0;0
8738;0.645112854;1;0
8739;1.51873614;0;0
8740;1.51873614;1;0
8741;0.149744526;0;0
8742;0.149744526;1;0
8743;0.32633099;0;0
8744;0.32633099;1;0
8745;1.026358276;0;0
8746;1.026358276;1;0
8747;1.92199068;0;0
8748;1.92199068;1;0
8749;2.048069746;0;0
8750;2.048069746;1;0
8751;1.316712964;0;0
8752;1.316712964;1;0
8753;1.088330539;0;0
8754;1.088330539;1;0
8755;0.108620442;0;0
8756;0.108620442;1;0
8757;2.471477251;0;0
8758;2.471477251;1;0
8759;1.967708165;0;0
8760;1.967708165;1;0
8761;0.037404628;0;0
8762;0.037404628;1;0
8763;0.05700387;0;0
8764;0.05700387;1;0
8765;1.603703134;0;0
8766;1.603703134;1;0
8767;2.150503579;0;0
8768;2.150503579;1;0
8769;0.425818755;0;0
8770;0.425818755;1;0
8771;1.565152328;0;0
8772;1.565152328;1;0
8773;1.657552896;0;0
8774;1.657552896;1;0
8775;0.380343176;0;0
8776;0.380343176;1;0
8777;1.765603124;0;0
8778;1.765603124;1;0
8779;1.882324126;0;0
8780;1.882324126;1;0
8781;0.225843348;0;0
8782;0.225843348;1;0
8783;1.390634525;0;0
8784;1.390634525;1;0
8785;0.665008765;0;0
8786;0.665008765;1;0
8787;2.223378849;0;0
8788;2.223378849;1;0
8789;0.488507082;0;0
8790;0.488507082;1;0
8791;1.220475719;0;0
8792;1.220475719;1;0
8793;0.413880016;0;0
8794;0.413880016;1;0
8795;0.937023528;0;0
8796;0.937023528;1;0
8797;2.0136302;0;0
8798;2.0136302;1;0
8799;2.384097624;0;0
8800;2.384097624;1;0
8801;0.308787151;0;0
8802;0.308787151;1;0
8803;0.136502506;0;0
8804;0.136502506;1;0
8805;0.604753301;0;0
8806;0.604753301;1;0
8807;2.312065117;0;0
8808;2.312065117;1;0
8809;2.286977742;0;0
8810;2.286977742;1;0
8811;0.211304494;0;0
8812;0.211304494;1;0
8813;1.526454119;0;0
8814;1.526454119;1;0
8815;1.651683336;0;0
8816;1.651683336;1;0
8817;0.623476417;0;0
8818;0.623476417;1;0
8819;0.415395871;0;0
8820;0.415395871;1;0
8821;0.942799744;0;0
8822;0.942799744;1;0
8823;1.417117372;0;0
8824;1.417117372;1;0
8825;1.014099872;0;0
8826;1.014099872;1;0
8827;0.790395205;0;0
8828;0.790395205;1;0
8829;1.940631638;0;0
8830;1.940631638;1;0
8831;1.144717463;0;0
8832;1.144717463;1;0
8833;1.188234686;0;0
8834;1.188234686;1;0
8835;0.185876129;0;0
8836;0.185876129;1;0
8837;1.052588162;0;0
8838;1.052588162;1;0
8839;1.48507984;0;0
8840;1.48507984;1;0
8841;1.273676238;0;0
8842;1.273676238;1;0
8843;0.834325536;0;0
8844;0.834325536;1;0
8845;2.294046395;0;0
8846;2.294046395;1;0
8847;0.414526974;0;0
8848;0.414526974;1;0
8849;2.155710688;0;0
8850;2.155710688;1;0
8851;0.070796838;0;0
8852;0.070796838;1;0
8853;1.843145691;0;0
8854;1.843145691;1;0
8855;2.266962509;0;0
8856;2.266962509;1;0
8857;2.44869139;0;0
8858;2.44869139;1;0
8859;2.138502735;0;0
8860;2.138502735;1;0
8861;2.369538827;0;0
8862;2.369538827;1;0
8863;1.034927909;0;0
8864;1.034927909;1;0
8865;0.495233258;0;0
8866;0.495233258;1;0
8867;1.409661222;0;0
8868;1.409661222;1;0
8869;2.460171395;0;0
8870;2.460171395;1;0
8871;1.427151288;0;0
8872;1.427151288;1;0
8873;0.815017804;0;0
8874;0.815017804;1;0
8875;2.422984875;0;0
8876;2.422984875;1;0
8877;0.76820756;0;0
8878;0.76820756;1;0
8879;1.24354628;0;0
8880;1.24354628;1;0
8881;1.800227915;0;0
8882;1.800227915;1;0
8883;0.801611516;0;0
8884;0.801611516;1;0
8885;2.051815971;0;0
8886;2.051815971;1;0
8887;1.059041522;0;0
8888;1.059041522;1;0
8889;2.35749324;0;0
8890;2.35749324;1;0
8891;0.683871671;0;0
8892;0.683871671;1;0
8893;0.459959467;0;0
8894;0.459959467;1;0
8895;2.122514795;0;0
8896;2.122514795;1;0
8897;0.482443461;0;0
8898;0.482443461;1;0
8899;0.097079684;0;0
8900;0.097079684;1;0
8901;0.239809802;0;0
8902;0.239809802;1;0
8903;0.952194171;0;0
8904;0.952194171;1;0
8905;2.032398011;0;0
8906;2.032398011;1;0
8907;1.069660986;0;0
8908;1.069660986;1;0
8909;1.07514268;0;0
8910;1.07514268;1;0
8911;1.124758683;0;0
8912;1.124758683;1;0
8913;0.916707592;0;0
8914;0.916707592;1;0
8915;1.38089555;0;0
8916;1.38089555;1;0
8917;1.154869021;0;0
8918;1.154869021;1;0
8919;0.828359557;0;0
8920;0.828359557;1;0
8921;1.686804585;0;0
8922;1.686804585;1;0
8923;0.583931937;0;0
8924;0.583931937;1;0
8925;1.262533387;0;0
8926;1.262533387;1;0
8927;2.155325014;0;0
8928;2.155325014;1;0
8929;1.086218717;0;0
8930;1.086218717;1;0
8931;1.289200306;0;0
8932;1.289200306;1;0
8933;2.162436476;0;0
8934;2.162436476;1;0
8935;0.02672087;0;0
8936;0.02672087;1;0
8937;1.398223646;0;0
8938;1.398223646;1;0
8939;1.954630798;0;0
8940;1.954630798;1;0
8941;0.486536404;0;0
8942;0.486536404;1;0
8943;2.018662934;0;0
8944;2.018662934;1;0
8945;0.927424443;0;0
8946;0.927424443;1;0
8947;0.384183369;0;0
8948;0.384183369;1;0
8949;0.927604383;0;0
8950;0.927604383;1;0
8951;1.463534031;0;0
8952;1.463534031;1;0
8953;1.706878268;0;0
8954;1.706878268;1;0
8955;1.249389274;0;0
8956;1.249389274;1;0
8957;1.934910358;0;0
8958;1.934910358;1;0
8959;0.344788901;0;0
8960;0.344788901;1;0
8961;0.928242113;0;0
8962;0.928242113;1;0
8963;1.868421113;0;0
8964;1.868421113;1;0
8965;2.402156089;0;0
8966;2.402156089;1;0
8967;2.488188956;0;0
8968;2.488188956;1;0
8969;1.703436159;0;0
8970;1.703436159;1;0
8971;1.441707546;0;0
8972;1.441707546;1;0
8973;0.990437743;0;0
8974;0.990437743;1;0
8975;1.931622264;0;0
8976;1.931622264;1;0
8977;0.057467353;0;0
8978;0.057467353;1;0
8979;2.24076209;0;0
8980;2.24076209;1;0
8981;0.789841365;0;0
8982;0.789841365;1;0
8983;1.355786711;0;0
8984;1.355786711;1;0
8985;2.463202082;0;0
8986;2.463202082;1;0
8987;0.728986438;0;0
8988;0.728986438;1;0
8989;1.444062044;0;0
8990;1.444062044;1;0
8991;0.444477764;0;0
8992;0.444477764;1;0
8993;1.188770406;0;0
8994;1.188770406;1;0
8995;1.841018529;0;0
8996;1.841018529;1;0
8997;1.61810687;0;0
8998;1.61810687;1;0
8999;1.644443843;0;0
9000;1.644443843;1;0
9001;1.068736937;0;0
9002;1.068736937;1;0
9003;0.955887106;0;0
9004;0.955887106;1;0
9005;0.605876776;0;0
9006;0.605876776;1;0
9007;1.543873053;0;0
9008;1.543873053;1;0
9009;0.136847045;0;0
9010;0.136847045;1;0
9011;1.055293173;0;0
9012;1.055293173;1;0
9013;1.78223441;0;0
9014;1.78223441;1;0
9015;1.416889334;0;0
9016;1.416889334;1;0
9017;1.352505825;0;0
9018;1.352505825;1;0
9019;2.299985724;0;0
9020;2.299985724;1;0
9021;1.292575303;0;0
9022;1.292575303;1;0
9023;0.43273287;0;0
9024;0.43273287;1;0
9025;1.363060633;0;0
9026;1.363060633;1;0
9027;0.670748445;0;0
9028;0.670748445;1;0
9029;2.329896401;0;0
9030;2.329896401;1;0
9031;0.017269547;0;0
9032;0.017269547;1;0
9033;0.381640348;0;0
9034;0.381640348;1;0
9035;1.36516699;0;0
9036;1.36516699;1;0
9037;1.673837952;0;0
9038;1.673837952;1;0
9039;0.425756327;0;0
9040;0.425756327;1;0
9041;0.809279144;0;0
9042;0.809279144;1;0
9043;0.555829719;0;0
9044;0.555829719;1;0
9045;1.654032242;0;0
9046;1.654032242;1;0
9047;2.095026358;0;0
9048;2.095026358;1;0
9049;0.500493947;0;0
9050;0.500493947;1;0
9051;1.958225079;0;0
9052;1.958225079;1;0
9053;2.246316392;0;0
9054;2.246316392;1;0
9055;1.869509103;0;0
9056;1.869509103;1;0
9057;1.200211844;0;0
9058;1.200211844;1;0
9059;0.758455353;0;0
9060;0.758455353;1;0
9061;0.623312971;0;0
9062;0.623312971;1;0
9063;2.492696595;0;0
9064;2.492696595;1;0
9065;1.801791603;0;0
9066;1.801791603;1;0
9067;2.31552211;0;0
9068;2.31552211;1;0
9069;0.766536321;0;0
9070;0.766536321;1;0
9071;2.091275232;0;0
9072;2.091275232;1;0
9073;1.82972956;0;0
9074;1.82972956;1;0
9075;1.280160037;0;0
9076;1.280160037;1;0
9077;0.804163461;0;0
9078;0.804163461;1;0
9079;0.373004708;0;0
9080;0.373004708;1;0
9081;1.462797545;0;0
9082;1.462797545;1;0
9083;2.379845505;0;0
9084;2.379845505;1;0
9085;1.954122989;0;0
9086;1.954122989;1;0
9087;0.034498534;0;0
9088;0.034498534;1;0
9089;1.585017978;0;0
9090;1.585017978;1;0
9091;2.309340223;0;0
9092;2.309340223;1;0
9093;2.282844553;0;0
9094;2.282844553;1;0
9095;2.002911514;0;0
9096;2.002911514;1;0
9097;1.140623391;0;0
9098;1.140623391;1;0
9099;1.756368146;0;0
9100;1.756368146;1;0
9101;0.930022196;0;0
9102;0.930022196;1;0
9103;2.392941095;0;0
9104;2.392941095;1;0
9105;0.602748424;0;0
9106;0.602748424;1;0
9107;1.093537439;0;0
9108;1.093537439;1;0
9109;2.16322164;0;0
9110;2.16322164;1;0
9111;1.308602208;0;0
9112;1.308602208;1;0
9113;1.210644499;0;0
9114;1.210644499;1;0
9115;1.809750639;0;0
9116;1.809750639;1;0
9117;2.234197944;0;0
9118;2.234197944;1;0
9119;2.443171765;0;0
9120;2.443171765;1;0
9121;1.453962742;0;0
9122;1.453962742;1;0
9123;1.264880129;0;0
9124;1.264880129;1;0
9125;1.277134647;0;0
9126;1.277134647;1;0
9127;1.576437007;0;0
9128;1.576437007;1;0
9129;1.483406331;0;0
9130;1.483406331;1;0
9131;0.490279153;0;0
9132;0.490279153;1;0
9133;0.867596197;0;0
9134;0.867596197;1;0
9135;0.268924234;0;0
9136;0.268924234;1;0
9137;0.440177653;0;0
9138;0.440177653;1;0
9139;1.201493369;0;0
9140;1.201493369;1;0
9141;0.010483772;0;0
9142;0.010483772;1;0
9143;1.009083505;0;0
9144;1.009083505;1;0
9145;1.939317949;0;0
9146;1.939317949;1;0
9147;0.694480815;0;0
9148;0.694480815;1;0
9149;0.532045077;0;0
9150;0.532045077;1;0
9151;1.822528905;0;0
9152;1.822528905;1;0
9153;1.750139756;0;0
9154;1.750139756;1;0
9155;1.120063464;0;0
9156;1.120063464;1;0
9157;1.68988475;0;0
9158;1.68988475;1;0
9159;1.271619926;0;0
9160;1.271619926;1;0
9161;1.567934281;0;0
9162;1.567934281;1;0
9163;2.381635221;0;0
9164;2.381635221;1;0
9165;0.751764202;0;0
9166;0.751764202;1;0
9167;2.160418054;0;0
9168;2.160418054;1;0
9169;0.118241668;0;0
9170;0.118241668;1;0
9171;1.178358785;0;0
9172;1.178358785;1;0
9173;0.542264568;0;0
9174;0.542264568;1;0
9175;0.563865327;0;0
9176;0.563865327;1;0
9177;1.555452812;0;0
9178;1.555452812;1;0
9179;0.303107145;0;0
9180;0.303107145;1;0
9181;0.495021386;0;0
9182;0.495021386;1;0
9183;2.027263653;0;0
9184;2.027263653;1;0
9185;0.856387959;0;0
9186;0.856387959;1;0
9187;1.170921401;0;0
9188;1.170921401;1;0
9189;0.328858699;0;0
9190;0.328858699;1;0
9191;2.320540546;0;0
9192;2.320540546;1;0
9193;2.33363431;0;0
9194;2.33363431;1;0
9195;0.170856627;0;0
9196;0.170856627;1;0
9197;2.46896036;0;0
9198;2.46896036;1;0
9199;2.348595365;0;0
9200;2.348595365;1;0
9201;0.938763266;0;0
9202;0.938763266;1;0
9203;1.35665334;0;0
9204;1.35665334;1;0
9205;2.227335676;0;0
9206;2.227335676;1;0
9207;0.986501013;0;0
9208;0.986501013;1;0
9209;0.995830658;0;0
9210;0.995830658;1;0
9211;2.041322188;0;0
9212;2.041322188;1;0
9213;2.000549135;0;0
9214;2.000549135;1;0
9215;0.075625794;0;0
9216;0.075625794;1;0
9217;1.376068186;0;0
9218;1.376068186;1;0
9219;0.04161895;0;0
9220;0.04161895;1;0
9221;1.794007212;0;0
9222;1.794007212;1;0
9223;1.736044619;0;0
9224;1.736044619;1;0
9225;2.116521867;0;0
9226;2.116521867;1;0
9227;1.483353484;0;0
9228;1.483353484;1;0
9229;0.77509315;0;0
9230;0.77509315;1;0
9231;0.820532398;0;0
9232;0.820532398;1;0
9233;1.245135658;0;0
9234;1.245135658;1;0
9235;1.036784614;0;0
9236;1.036784614;1;0
9237;1.531720359;0;0
9238;1.531720359;1;0
9239;1.325646029;0;0
9240;1.325646029;1;0
9241;1.927185427;0;0
9242;1.927185427;1;0
9243;1.899434256;0;0
9244;1.899434256;1;0
9245;1.37153401;0;0
9246;1.37153401;1;0
9247;1.017137503;0;0
9248;1.017137503;1;0
9249;2.480498598;0;0
9250;2.480498598;1;0
9251;2.028736117;0;0
9252;2.028736117;1;0
9253;1.436283574;0;0
9254;1.436283574;1;0
9255;1.887793283;0;0
9256;1.887793283;1;0
9257;0.12821445;0;0
9258;0.12821445;1;0
9259;0.271800426;0;0
9260;0.271800426;1;0
9261;2.303266631;0;0
9262;2.303266631;1;0
9263;0.340003699;0;0
9264;0.340003699;1;0
9265;1.147227665;0;0
9266;1.147227665;1;0
9267;0.340488136;0;0
9268;0.340488136;1;0
9269;1.501247382;0;0
9270;1.501247382;1;0
9271;0.758605694;0;0
9272;0.758605694;1;0
9273;2.177695391;0;0
9274;2.177695391;1;0
9275;0.275210005;0;0
9276;0.275210005;1;0
9277;0.325880485;0;0
9278;0.325880485;1;0
9279;1.872246217;0;0
9280;1.872246217;1;0
9281;1.609298978;0;0
9282;1.609298978;1;0
9283;1.994575073;0;0
9284;1.994575073;1;0
9285;2.088317049;0;0
9286;2.088317049;1;0
9287;2.346474246;0;0
9288;2.346474246;1;0
9289;0.266139864;0;0
9290;0.266139864;1;0
9291;0.021869916;0;0
9292;0.021869916;1;0
9293;0.752880568;0;0
9294;0.752880568;1;0
9295;2.352032139;0;0
9296;2.352032139;1;0
9297;1.020952225;0;0
9298;1.020952225;1;0
9299;0.174346277;0;0
9300;0.174346277;1;0
9301;1.832402612;0;0
9302;1.832402612;1;0
9303;1.397941774;0;0
9304;1.397941774;1;0
9305;0.177075281;0;0
9306;0.177075281;1;0
9307;0.092705093;0;0
9308;0.092705093;1;0
9309;0.190250784;0;0
9310;0.190250784;1;0
9311;1.106583501;0;0
9312;1.106583501;1;0
9313;2.397815279;0;0
9314;2.397815279;1;0
9315;0.534806469;0;0
9316;0.534806469;1;0
9317;0.485604075;0;0
9318;0.485604075;1;0
9319;1.771188006;0;0
9320;1.771188006;1;0
9321;1.524323479;0;0
9322;1.524323479;1;0
9323;1.727752226;0;0
9324;1.727752226;1;0
9325;2.373180338;0;0
9326;2.373180338;1;0
9327;0.848945299;0;0
9328;0.848945299;1;0
9329;0.10362939;0;0
9330;0.10362939;1;0
9331;0.036204383;0;0
9332;0.036204383;1;0
9333;2.365298904;0;0
9334;2.365298904;1;0
9335;0.067058974;0;0
9336;0.067058974;1;0
9337;1.114323161;0;0
9338;1.114323161;1;0
9339;1.216043611;0;0
9340;1.216043611;1;0
9341;2.393124762;0;0
9342;2.393124762;1;0
9343;1.463932777;0;0
9344;1.463932777;1;0
9345;0.474456628;0;0
9346;0.474456628;1;0
9347;0.378395839;0;0
9348;0.378395839;1;0
9349;1.614642999;0;0
9350;1.614642999;1;0
9351;0.081533115;0;0
9352;0.081533115;1;0
9353;2.233690783;0;0
9354;2.233690783;1;0
9355;1.306056543;0;0
9356;1.306056543;1;0
9357;0.689771111;0;0
9358;0.689771111;1;0
9359;1.592504272;0;0
9360;1.592504272;1;0
9361;0.033641166;0;0
9362;0.033641166;1;0
9363;2.385735062;0;0
9364;2.385735062;1;0
9365;0.060236462;0;0
9366;0.060236462;1;0
9367;1.708757872;0;0
9368;1.708757872;1;0
9369;1.428478671;0;0
9370;1.428478671;1;0
9371;2.484311159;0;0
9372;2.484311159;1;0
9373;1.127544281;0;0
9374;1.127544281;1;0
9375;1.183341243;0;0
9376;1.183341243;1;0
9377;2.275946842;0;0
9378;2.275946842;1;0
9379;1.363348337;0;0
9380;1.363348337;1;0
9381;0.690275319;0;0
9382;0.690275319;1;0
9383;0.724190592;0;0
9384;0.724190592;1;0
9385;1.720993517;0;0
9386;1.720993517;1;0
9387;0.694038172;0;0
9388;0.694038172;1;0
9389;2.142681147;0;0
9390;2.142681147;1;0
9391;0.456097755;0;0
9392;0.456097755;1;0
9393;0.595652124;0;0
9394;0.595652124;1;0
9395;1.898141006;0;0
9396;1.898141006;1;0
9397;0.126781232;0;0
9398;0.126781232;1;0
9399;0.371600148;0;0
9400;0.371600148;1;0
9401;0.714639978;0;0
9402;0.714639978;1;0
9403;1.005584489;0;0
9404;1.005584489;1;0
9405;0.9678871;0;0
9406;0.9678871;1;0
9407;1.956619954;0;0
9408;1.956619954;1;0
9409;0.9400846;0;0
9410;0.9400846;1;0
9411;0.429464022;0;0
9412;0.429464022;1;0
9413;1.607764218;0;0
9414;1.607764218;1;0
9415;2.38611248;0;0
9416;2.38611248;1;0
9417;0.59715358;0;0
9418;0.59715358;1;0
9419;2.161873567;0;0
9420;2.161873567;1;0
9421;2.498607018;0;0
9422;2.498607018;1;0
9423;1.666519698;0;0
9424;1.666519698;1;0
9425;1.123283673;0;0
9426;1.123283673;1;0
9427;0.241667278;0;0
9428;0.241667278;1;0
9429;1.971645988;0;0
9430;1.971645988;1;0
9431;0.755111817;0;0
9432;0.755111817;1;0
9433;0.575627525;0;0
9434;0.575627525;1;0
9435;1.001814735;0;0
9436;1.001814735;1;0
9437;0.827278436;0;0
9438;0.827278436;1;0
9439;0.340914624;0;0
9440;0.340914624;1;0
9441;2.004589324;0;0
9442;2.004589324;1;0
9443;2.264719;0;0
9444;2.264719;1;0
9445;0.977735386;0;0
9446;0.977735386;1;0
9447;0.265404351;0;0
9448;0.265404351;1;0
9449;2.454593889;0;0
9450;2.454593889;1;0
9451;2.168643223;0;0
9452;2.168643223;1;0
9453;2.377396294;0;0
9454;2.377396294;1;0
9455;1.230690908;0;0
9456;1.230690908;1;0
9457;0.985339772;0;0
9458;0.985339772;1;0
9459;2.444445012;0;0
9460;2.444445012;1;0
9461;0.679460968;0;0
9462;0.679460968;1;0
9463;2.288808346;0;0
9464;2.288808346;1;0
9465;1.986127366;0;0
9466;1.986127366;1;0
9467;1.112079082;0;0
9468;1.112079082;1;0
9469;0.182301734;0;0
9470;0.182301734;1;0
9471;0.668813043;0;0
9472;0.668813043;1;0
9473;0.53708122;0;0
9474;0.53708122;1;0
9475;0.985511205;0;0
9476;0.985511205;1;0
9477;0.906009862;0;0
9478;0.906009862;1;0
9479;0.08850044;0;0
9480;0.08850044;1;0
9481;0.110264456;0;0
9482;0.110264456;1;0
9483;2.281594522;0;0
9484;2.281594522;1;0
9485;0.507302233;0;0
9486;0.507302233;1;0
9487;1.774305704;0;0
9488;1.774305704;1;0
9489;1.581119101;0;0
9490;1.581119101;1;0
9491;2.063671232;0;0
9492;2.063671232;1;0
